id,doi,title,authors_id,keywords,scorings,referenced_works,related_works,cited_by_api_url
https://openalex.org/W2000081989,https://doi.org/10.1186/1749-8104-3-14,Identification of Phox2b-regulated genes by expression profiling of cranial motoneuron precursors,"['https://openalex.org/A5008842666', 'https://openalex.org/A5046558341', 'https://openalex.org/A5052835091', 'https://openalex.org/A5087452709', 'https://openalex.org/A5058409750', 'https://openalex.org/A5030646169']",['Gene Expression'],[0.403779],"['https://openalex.org/W1534075079', 'https://openalex.org/W1538129425', 'https://openalex.org/W1570458334', 'https://openalex.org/W1631059898', 'https://openalex.org/W1899406032', 'https://openalex.org/W1965632185', 'https://openalex.org/W1967892860', 'https://openalex.org/W1968707675', 'https://openalex.org/W1977228353', 'https://openalex.org/W1977995035', 'https://openalex.org/W1982630660', 'https://openalex.org/W1985888836', 'https://openalex.org/W1997438162', 'https://openalex.org/W1997999543', 'https://openalex.org/W2001372468', 'https://openalex.org/W2019456049', 'https://openalex.org/W2024451001', 'https://openalex.org/W2031683488', 'https://openalex.org/W2033420737', 'https://openalex.org/W2033508386', 'https://openalex.org/W2036698042', 'https://openalex.org/W2046435660', 'https://openalex.org/W2048163917', 'https://openalex.org/W2048610576', 'https://openalex.org/W2051162691', 'https://openalex.org/W2053444110', 'https://openalex.org/W2075598942', 'https://openalex.org/W2077565572', 'https://openalex.org/W2079819294', 'https://openalex.org/W2081707149', 'https://openalex.org/W2082785396', 'https://openalex.org/W2086693994', 'https://openalex.org/W2087592242', 'https://openalex.org/W2098272219', 'https://openalex.org/W2100668965', 'https://openalex.org/W2106218592', 'https://openalex.org/W2106947309', 'https://openalex.org/W2114070481', 'https://openalex.org/W2118820194', 'https://openalex.org/W2122591546', 'https://openalex.org/W2123185585', 'https://openalex.org/W2124954761', 'https://openalex.org/W2125933298', 'https://openalex.org/W2129282939', 'https://openalex.org/W2130876797', 'https://openalex.org/W2139909837', 'https://openalex.org/W2150926065', 'https://openalex.org/W2157795344', 'https://openalex.org/W2158499654', 'https://openalex.org/W2159559944', 'https://openalex.org/W2159751674', 'https://openalex.org/W2164564507', 'https://openalex.org/W2173578956', 'https://openalex.org/W2181699036', 'https://openalex.org/W2184263186', 'https://openalex.org/W24810885', 'https://openalex.org/W45534775']","['https://openalex.org/W2801082739', 'https://openalex.org/W2470443916', 'https://openalex.org/W2091798738', 'https://openalex.org/W2085089728', 'https://openalex.org/W2079442376', 'https://openalex.org/W2050307937', 'https://openalex.org/W2048413620', 'https://openalex.org/W1994919640', 'https://openalex.org/W1518226848', 'https://openalex.org/W101437350']",https://api.openalex.org/works?filter=cites:W2000081989
https://openalex.org/W2950420156,https://doi.org/10.1111/mec.14579,Analysis of the genomic basis of functional diversity in dinoflagellates using a transcriptome‐based sequence similarity network,"['https://openalex.org/A5062975381', 'https://openalex.org/A5040685674', 'https://openalex.org/A5024329922', 'https://openalex.org/A5014700930', 'https://openalex.org/A5040393322', 'https://openalex.org/A5010221289', 'https://openalex.org/A5068749773', 'https://openalex.org/A5009921112', 'https://openalex.org/A5011555000', 'https://openalex.org/A5052835091', 'https://openalex.org/A5029912951', 'https://openalex.org/A5055986540']",['Environmental DNA Sequencing'],[0.517662],"['https://openalex.org/W1847573800', 'https://openalex.org/W1911672385', 'https://openalex.org/W1946113201', 'https://openalex.org/W1950998267', 'https://openalex.org/W1966086904', 'https://openalex.org/W1968399647', 'https://openalex.org/W1976247738', 'https://openalex.org/W1982590711', 'https://openalex.org/W1983511317', 'https://openalex.org/W1995776126', 'https://openalex.org/W2003763332', 'https://openalex.org/W2005339460', 'https://openalex.org/W2011657487', 'https://openalex.org/W2016149580', 'https://openalex.org/W2019619926', 'https://openalex.org/W2021862171', 'https://openalex.org/W2024071921', 'https://openalex.org/W2026231299', 'https://openalex.org/W2030544803', 'https://openalex.org/W2031133578', 'https://openalex.org/W2031657850', 'https://openalex.org/W2031712417', 'https://openalex.org/W2043744579', 'https://openalex.org/W2045204781', 'https://openalex.org/W2055043387', 'https://openalex.org/W2061630259', 'https://openalex.org/W2065286608', 'https://openalex.org/W2071830609', 'https://openalex.org/W2072233807', 'https://openalex.org/W2075105116', 'https://openalex.org/W2075251933', 'https://openalex.org/W2077106712', 'https://openalex.org/W2078368763', 'https://openalex.org/W2084312543', 'https://openalex.org/W2085231497', 'https://openalex.org/W2089425898', 'https://openalex.org/W2093696341', 'https://openalex.org/W2101291993', 'https://openalex.org/W2101786683', 'https://openalex.org/W2104007350', 'https://openalex.org/W2106041866', 'https://openalex.org/W2108017168', 'https://openalex.org/W2113188354', 'https://openalex.org/W2113561798', 'https://openalex.org/W2116037666', 'https://openalex.org/W2119246165', 'https://openalex.org/W2120862378', 'https://openalex.org/W2124985265', 'https://openalex.org/W2126070440', 'https://openalex.org/W2126282366', 'https://openalex.org/W2126419817', 'https://openalex.org/W2128031015', 'https://openalex.org/W2129803425', 'https://openalex.org/W2131271579', 'https://openalex.org/W2133666768', 'https://openalex.org/W2135231530', 'https://openalex.org/W2142961247', 'https://openalex.org/W2145410822', 'https://openalex.org/W2150146437', 'https://openalex.org/W2155628349', 'https://openalex.org/W2161539710', 'https://openalex.org/W2162052709', 'https://openalex.org/W2167281823', 'https://openalex.org/W2168428619', 'https://openalex.org/W2169072528', 'https://openalex.org/W2170856052', 'https://openalex.org/W2180801779', 'https://openalex.org/W2264560186', 'https://openalex.org/W2266625352', 'https://openalex.org/W229097380', 'https://openalex.org/W2296775278', 'https://openalex.org/W2302483547', 'https://openalex.org/W2412361037', 'https://openalex.org/W2463130200', 'https://openalex.org/W2554677631', 'https://openalex.org/W2562286208', 'https://openalex.org/W2563800406', 'https://openalex.org/W2605678017', 'https://openalex.org/W2606025750', 'https://openalex.org/W2612273027', 'https://openalex.org/W27039284', 'https://openalex.org/W2771050955', 'https://openalex.org/W4211061702', 'https://openalex.org/W55093785', 'https://openalex.org/W845346008']","['https://openalex.org/W4321437894', 'https://openalex.org/W4235011756', 'https://openalex.org/W3148342715', 'https://openalex.org/W3089173564', 'https://openalex.org/W2939973050', 'https://openalex.org/W2806166617', 'https://openalex.org/W2297026197', 'https://openalex.org/W2134952599', 'https://openalex.org/W2030680494', 'https://openalex.org/W1560141565']",https://api.openalex.org/works?filter=cites:W2950420156
https://openalex.org/W4400665820,https://doi.org/10.31219/osf.io/xpeq8,Nrf1 acts as a highly-conserved determinon for maintaining robust redox homeostasis in the eco-evo-devo process of life histories,"['https://openalex.org/A5019212356', 'https://openalex.org/A5100329913', 'https://openalex.org/A5039617968', 'https://openalex.org/A5101093342', 'https://openalex.org/A5100707885', 'https://openalex.org/A5068076124', 'https://openalex.org/A5023184146', 'https://openalex.org/A5026364886', 'https://openalex.org/A5052835091']","['Nrf2', 'Redox Homeostasis']","[0.527134, 0.501363]",[],"['https://openalex.org/W3014503170', 'https://openalex.org/W2945339808', 'https://openalex.org/W2903727151', 'https://openalex.org/W2888855839', 'https://openalex.org/W2601040185', 'https://openalex.org/W2401862939', 'https://openalex.org/W2262053572', 'https://openalex.org/W2092929697', 'https://openalex.org/W1958450305', 'https://openalex.org/W146759451']",https://api.openalex.org/works?filter=cites:W4400665820
https://openalex.org/W2106387791,https://doi.org/10.1186/s13068-014-0173-z,Kinetic transcriptome analysis reveals an essentially intact induction system in a cellulase hyper-producer Trichoderma reesei strain,"['https://openalex.org/A5013481548', 'https://openalex.org/A5052594379', 'https://openalex.org/A5043991938', 'https://openalex.org/A5027177718', 'https://openalex.org/A5004177638', 'https://openalex.org/A5070750713', 'https://openalex.org/A5073288256', 'https://openalex.org/A5052835091', 'https://openalex.org/A5057025572']",['Protein Production'],[0.464834],"['https://openalex.org/W1451523330', 'https://openalex.org/W1490966811', 'https://openalex.org/W1524671351', 'https://openalex.org/W1775749144', 'https://openalex.org/W1914511025', 'https://openalex.org/W1942410765', 'https://openalex.org/W1965942592', 'https://openalex.org/W1968468250', 'https://openalex.org/W1973159404', 'https://openalex.org/W1980212710', 'https://openalex.org/W1999634015', 'https://openalex.org/W2006732097', 'https://openalex.org/W2014514099', 'https://openalex.org/W2026589666', 'https://openalex.org/W2028168480', 'https://openalex.org/W2035053166', 'https://openalex.org/W2039188048', 'https://openalex.org/W2047973275', 'https://openalex.org/W2052622825', 'https://openalex.org/W2068954041', 'https://openalex.org/W2071550433', 'https://openalex.org/W2075743939', 'https://openalex.org/W2076687620', 'https://openalex.org/W2081098333', 'https://openalex.org/W2082324597', 'https://openalex.org/W2086846373', 'https://openalex.org/W2092601326', 'https://openalex.org/W2107848327', 'https://openalex.org/W2108234281', 'https://openalex.org/W2117255121', 'https://openalex.org/W2118481109', 'https://openalex.org/W2121777891', 'https://openalex.org/W2124985265', 'https://openalex.org/W2125137884', 'https://openalex.org/W2127161084', 'https://openalex.org/W2127297472', 'https://openalex.org/W2127500237', 'https://openalex.org/W2136464092', 'https://openalex.org/W2137917513', 'https://openalex.org/W2140237193', 'https://openalex.org/W2141901540', 'https://openalex.org/W2146104972', 'https://openalex.org/W2148041910', 'https://openalex.org/W2154431984', 'https://openalex.org/W2154462802', 'https://openalex.org/W2156426990', 'https://openalex.org/W2157013134', 'https://openalex.org/W2157154645', 'https://openalex.org/W2157931305', 'https://openalex.org/W2158381212', 'https://openalex.org/W2161952498', 'https://openalex.org/W2162595238', 'https://openalex.org/W2165574256', 'https://openalex.org/W2165627152', 'https://openalex.org/W2170019188', 'https://openalex.org/W4293247451']","['https://openalex.org/W2969242412', 'https://openalex.org/W2938363981', 'https://openalex.org/W2913228488', 'https://openalex.org/W2499245761', 'https://openalex.org/W2498987566', 'https://openalex.org/W2062659706', 'https://openalex.org/W2028409276', 'https://openalex.org/W198239722', 'https://openalex.org/W1979162867', 'https://openalex.org/W1965847372']",https://api.openalex.org/works?filter=cites:W2106387791
https://openalex.org/W2601497483,https://doi.org/10.1093/bioinformatics/btx154,Aozan: an automated post-sequencing data-processing pipeline,"['https://openalex.org/A5078683978', 'https://openalex.org/A5008902944', 'https://openalex.org/A5078001342', 'https://openalex.org/A5052835091', 'https://openalex.org/A5083286626']",['genome annotation'],[0.493525],"['https://openalex.org/W1969326676', 'https://openalex.org/W1986442866', 'https://openalex.org/W1989426070', 'https://openalex.org/W2055043387', 'https://openalex.org/W2117608012', 'https://openalex.org/W2122344857', 'https://openalex.org/W2124985265', 'https://openalex.org/W2132137848']","['https://openalex.org/W67092138', 'https://openalex.org/W4311683883', 'https://openalex.org/W4225687299', 'https://openalex.org/W4221030787', 'https://openalex.org/W4212902261', 'https://openalex.org/W3123068371', 'https://openalex.org/W2790811106', 'https://openalex.org/W2557718140', 'https://openalex.org/W2132241624', 'https://openalex.org/W2113128227']",https://api.openalex.org/works?filter=cites:W2601497483
https://openalex.org/W1578739860,https://doi.org/10.1046/j.1471-4159.2002.01115.x,Autocrine activation of adenosine A<sub>1</sub> receptors blocks D<sub>1A</sub> but not D<sub>1B</sub> dopamine receptor desensitization,"['https://openalex.org/A5052835091', 'https://openalex.org/A5063200799', 'https://openalex.org/A5056514536']","['Adenosine Receptors', 'Dopamine']","[0.566688, 0.509578]","['https://openalex.org/W1511707795', 'https://openalex.org/W1553532993', 'https://openalex.org/W1925492557', 'https://openalex.org/W1983420992', 'https://openalex.org/W1987807082', 'https://openalex.org/W1991255999', 'https://openalex.org/W2015252734', 'https://openalex.org/W2024972735', 'https://openalex.org/W2036163830', 'https://openalex.org/W2053650795', 'https://openalex.org/W2073345931', 'https://openalex.org/W2094306303', 'https://openalex.org/W2095411360', 'https://openalex.org/W2116238347', 'https://openalex.org/W2163369915', 'https://openalex.org/W227971227', 'https://openalex.org/W4247989169', 'https://openalex.org/W4250399262']","['https://openalex.org/W79760774', 'https://openalex.org/W2957308520', 'https://openalex.org/W2120934233', 'https://openalex.org/W2116238347', 'https://openalex.org/W2065762008', 'https://openalex.org/W2006218490', 'https://openalex.org/W2003110817', 'https://openalex.org/W1992574923', 'https://openalex.org/W1976000262', 'https://openalex.org/W1970027494']",https://api.openalex.org/works?filter=cites:W1578739860
https://openalex.org/W1977371312,https://doi.org/10.1016/j.biolcel.2004.03.002,"Delineation of the conserved functional properties of D1A, D1B and D1C dopamine receptor subtypes in vertebrates","['https://openalex.org/A5052835091', 'https://openalex.org/A5084826064', 'https://openalex.org/A5026807389', 'https://openalex.org/A5054347925', 'https://openalex.org/A5056514536']",['Receptor Activation'],[0.498825],"['https://openalex.org/W1537334512', 'https://openalex.org/W1541533178', 'https://openalex.org/W1554516801', 'https://openalex.org/W1578739860', 'https://openalex.org/W1609084115', 'https://openalex.org/W1612007229', 'https://openalex.org/W1925492557', 'https://openalex.org/W1971417227', 'https://openalex.org/W1971568125', 'https://openalex.org/W1974968077', 'https://openalex.org/W1977394233', 'https://openalex.org/W1978467277', 'https://openalex.org/W1980470416', 'https://openalex.org/W1981220987', 'https://openalex.org/W1987049818', 'https://openalex.org/W1989928318', 'https://openalex.org/W1991255999', 'https://openalex.org/W2019654400', 'https://openalex.org/W2024669394', 'https://openalex.org/W2024972735', 'https://openalex.org/W2036211658', 'https://openalex.org/W2044689395', 'https://openalex.org/W2049642777', 'https://openalex.org/W2056540920', 'https://openalex.org/W2062778364', 'https://openalex.org/W2070831268', 'https://openalex.org/W2078365367', 'https://openalex.org/W2095429091', 'https://openalex.org/W2118346462', 'https://openalex.org/W2121253004', 'https://openalex.org/W2122782169', 'https://openalex.org/W2143020498', 'https://openalex.org/W2152075687', 'https://openalex.org/W2153763527', 'https://openalex.org/W2156434383', 'https://openalex.org/W2158883798', 'https://openalex.org/W2163369915', 'https://openalex.org/W2188445006', 'https://openalex.org/W2201052835', 'https://openalex.org/W2409835869', 'https://openalex.org/W2477004751']","['https://openalex.org/W97368944', 'https://openalex.org/W48708315', 'https://openalex.org/W4293692464', 'https://openalex.org/W4248442972', 'https://openalex.org/W2888806461', 'https://openalex.org/W2102562515', 'https://openalex.org/W2084483306', 'https://openalex.org/W2056025094', 'https://openalex.org/W2014201996', 'https://openalex.org/W1427873156']",https://api.openalex.org/works?filter=cites:W1977371312
https://openalex.org/W1986748157,https://doi.org/10.1002/glia.21106,Dok4 is involved in Schwann cell myelination and axonal interaction in vitro,"['https://openalex.org/A5004177638', 'https://openalex.org/A5052835091', 'https://openalex.org/A5020075483', 'https://openalex.org/A5037174564', 'https://openalex.org/A5069225949', 'https://openalex.org/A5061430292']",['Axonal Degeneration'],[0.460247],"['https://openalex.org/W1523144377', 'https://openalex.org/W1524671351', 'https://openalex.org/W1700313482', 'https://openalex.org/W1964571549', 'https://openalex.org/W1967364883', 'https://openalex.org/W1972218994', 'https://openalex.org/W1973976893', 'https://openalex.org/W1976731473', 'https://openalex.org/W1983996634', 'https://openalex.org/W1995729951', 'https://openalex.org/W1999944134', 'https://openalex.org/W2000081989', 'https://openalex.org/W2000129128', 'https://openalex.org/W2004315199', 'https://openalex.org/W2008273301', 'https://openalex.org/W2009259931', 'https://openalex.org/W2018218393', 'https://openalex.org/W2019761372', 'https://openalex.org/W2025301878', 'https://openalex.org/W2028934778', 'https://openalex.org/W2036101427', 'https://openalex.org/W2040063654', 'https://openalex.org/W2043538721', 'https://openalex.org/W2044202402', 'https://openalex.org/W2053622253', 'https://openalex.org/W2056714530', 'https://openalex.org/W2059476607', 'https://openalex.org/W2064741053', 'https://openalex.org/W2068059177', 'https://openalex.org/W2070930678', 'https://openalex.org/W2072637438', 'https://openalex.org/W2075645766', 'https://openalex.org/W2080027570', 'https://openalex.org/W2084228866', 'https://openalex.org/W2092092581', 'https://openalex.org/W2092322285', 'https://openalex.org/W2092601326', 'https://openalex.org/W2096027130', 'https://openalex.org/W2099455244', 'https://openalex.org/W2100605275', 'https://openalex.org/W2103179205', 'https://openalex.org/W2104441302', 'https://openalex.org/W2111731547', 'https://openalex.org/W2113404473', 'https://openalex.org/W2118156146', 'https://openalex.org/W2120442017', 'https://openalex.org/W2120666858', 'https://openalex.org/W2128686747', 'https://openalex.org/W2138604866', 'https://openalex.org/W2149615917', 'https://openalex.org/W2154862276', 'https://openalex.org/W2155277867', 'https://openalex.org/W2156043911', 'https://openalex.org/W2157419186', 'https://openalex.org/W2163468113', 'https://openalex.org/W4240333417', 'https://openalex.org/W4294107304']","['https://openalex.org/W3036177169', 'https://openalex.org/W2092776847', 'https://openalex.org/W2043738868', 'https://openalex.org/W2033675081', 'https://openalex.org/W2002764396', 'https://openalex.org/W1999555091', 'https://openalex.org/W1998739823', 'https://openalex.org/W1995275820', 'https://openalex.org/W1984380430', 'https://openalex.org/W1641585719']",https://api.openalex.org/works?filter=cites:W1986748157
https://openalex.org/W1677478543,https://doi.org/10.1155/2007/749431,Orders of Magnitude Change in Phenotype Rate Caused by Mutation,['https://openalex.org/A5052835091'],"['mRNA modification', 'Genomic Instability']","[0.593047, 0.507544]","['https://openalex.org/W1511805801', 'https://openalex.org/W1539027108', 'https://openalex.org/W1594730027', 'https://openalex.org/W1711318824', 'https://openalex.org/W1975931018', 'https://openalex.org/W2011912935', 'https://openalex.org/W2028368615', 'https://openalex.org/W2034269086', 'https://openalex.org/W2106962907', 'https://openalex.org/W2108210068', 'https://openalex.org/W2120655386', 'https://openalex.org/W2121938411', 'https://openalex.org/W2131910049', 'https://openalex.org/W2138157271', 'https://openalex.org/W2143157552', 'https://openalex.org/W244629935']","['https://openalex.org/W4384665577', 'https://openalex.org/W4281740518', 'https://openalex.org/W4231831369', 'https://openalex.org/W2804435636', 'https://openalex.org/W2592888218', 'https://openalex.org/W2146849562', 'https://openalex.org/W2146397496', 'https://openalex.org/W2136281516', 'https://openalex.org/W2076383445', 'https://openalex.org/W2025340064']",https://api.openalex.org/works?filter=cites:W1677478543
https://openalex.org/W2031440659,https://doi.org/10.1016/j.cnsns.2005.07.004,Boltzmann–Gibbs distribution of fortune and broken time reversible symmetry in econodynamics,['https://openalex.org/A5052835091'],['Econophysics'],[0.478404],"['https://openalex.org/W1547570537', 'https://openalex.org/W1986717140', 'https://openalex.org/W1995731481', 'https://openalex.org/W2028234320', 'https://openalex.org/W2031173759', 'https://openalex.org/W2035169993', 'https://openalex.org/W2051559608', 'https://openalex.org/W2053155700', 'https://openalex.org/W2064978316', 'https://openalex.org/W2077791698', 'https://openalex.org/W2086860422', 'https://openalex.org/W2098353707', 'https://openalex.org/W2129574778', 'https://openalex.org/W2156405079', 'https://openalex.org/W3008437073', 'https://openalex.org/W3021128674', 'https://openalex.org/W3121698465', 'https://openalex.org/W4238864853']","['https://openalex.org/W849161923', 'https://openalex.org/W4388401275', 'https://openalex.org/W4388257265', 'https://openalex.org/W4238106424', 'https://openalex.org/W3404850', 'https://openalex.org/W2790803144', 'https://openalex.org/W2076303422', 'https://openalex.org/W2055744950', 'https://openalex.org/W1579959893', 'https://openalex.org/W1505600962']",https://api.openalex.org/works?filter=cites:W2031440659
https://openalex.org/W2009822111,https://doi.org/10.1103/physrevb.49.15870,"Topological Landau-Ginzburg theory for vortices in superfluid<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mmultiscripts><mml:mrow><mml:mi mathvariant=""normal"">He</mml:mi></mml:mrow><mml:mprescripts /><mml:mrow /><mml:mrow><mml:mn>4</mml:mn></mml:mrow><mml:mrow /><mml:mrow /></mml:mmultiscripts></mml:mrow></mml:math>","['https://openalex.org/A5008168755', 'https://openalex.org/A5085354033', 'https://openalex.org/A5052835091', 'https://openalex.org/A5073952422']","['Vortex Dynamics', 'Superfluidity']","[0.534802, 0.525067]","['https://openalex.org/W1973310866', 'https://openalex.org/W1976512014', 'https://openalex.org/W1987344724', 'https://openalex.org/W1989970879', 'https://openalex.org/W1995679655', 'https://openalex.org/W2003601514', 'https://openalex.org/W2009248459', 'https://openalex.org/W2026106782', 'https://openalex.org/W2034104012', 'https://openalex.org/W2047061661', 'https://openalex.org/W2065491377', 'https://openalex.org/W2080385786', 'https://openalex.org/W2082415092', 'https://openalex.org/W2087514902', 'https://openalex.org/W2091455161', 'https://openalex.org/W2097780038', 'https://openalex.org/W2134847735', 'https://openalex.org/W2158823467', 'https://openalex.org/W2168012249', 'https://openalex.org/W3003333038']","['https://openalex.org/W4387497383', 'https://openalex.org/W3183948672', 'https://openalex.org/W3173606202', 'https://openalex.org/W3110381201', 'https://openalex.org/W2948807893', 'https://openalex.org/W2935909890', 'https://openalex.org/W2778153218', 'https://openalex.org/W2758277628', 'https://openalex.org/W2610903309', 'https://openalex.org/W1531601525']",https://api.openalex.org/works?filter=cites:W2009822111
https://openalex.org/W2791184926,https://doi.org/10.1371/journal.pcbi.1005992,Meet-U: Educating through research immersion,"['https://openalex.org/A5075505602', 'https://openalex.org/A5043978315', 'https://openalex.org/A5030811371', 'https://openalex.org/A5043376504', 'https://openalex.org/A5047643043', 'https://openalex.org/A5046635874', 'https://openalex.org/A5026461693', 'https://openalex.org/A5022900332', 'https://openalex.org/A5101908866', 'https://openalex.org/A5038059693', 'https://openalex.org/A5060236781', 'https://openalex.org/A5063799108', 'https://openalex.org/A5078639029', 'https://openalex.org/A5056912079', 'https://openalex.org/A5031846337', 'https://openalex.org/A5051813541', 'https://openalex.org/A5078791669', 'https://openalex.org/A5010616833', 'https://openalex.org/A5062852680', 'https://openalex.org/A5030868686', 'https://openalex.org/A5015552765', 'https://openalex.org/A5043958439', 'https://openalex.org/A5075345744', 'https://openalex.org/A5026421041', 'https://openalex.org/A5043995828', 'https://openalex.org/A5020114010', 'https://openalex.org/A5030754650', 'https://openalex.org/A5051960938', 'https://openalex.org/A5009891943', 'https://openalex.org/A5043668210', 'https://openalex.org/A5076325273', 'https://openalex.org/A5009579749', 'https://openalex.org/A5038174177', 'https://openalex.org/A5065090388', 'https://openalex.org/A5052835091', 'https://openalex.org/A5043682944', 'https://openalex.org/A5035771024', 'https://openalex.org/A5056100263', 'https://openalex.org/A5089115213', 'https://openalex.org/A5034682723', 'https://openalex.org/A5081659488', 'https://openalex.org/A5006669344', 'https://openalex.org/A5080422693', 'https://openalex.org/A5073920762', 'https://openalex.org/A5055247353', 'https://openalex.org/A5087944743', 'https://openalex.org/A5014987163', 'https://openalex.org/A5076453514', 'https://openalex.org/A5043636095']",['Education'],[0.496106],"['https://openalex.org/W1601270585', 'https://openalex.org/W1997192201', 'https://openalex.org/W2014475961', 'https://openalex.org/W2025414854', 'https://openalex.org/W2055905702', 'https://openalex.org/W2086224494', 'https://openalex.org/W2093194605', 'https://openalex.org/W2128891413', 'https://openalex.org/W2132580736', 'https://openalex.org/W2134579178', 'https://openalex.org/W2165646960', 'https://openalex.org/W2208315969', 'https://openalex.org/W2329950339']","['https://openalex.org/W4247363557', 'https://openalex.org/W3124390158', 'https://openalex.org/W3123840783', 'https://openalex.org/W2384229022', 'https://openalex.org/W2376887510', 'https://openalex.org/W2353193034', 'https://openalex.org/W1893135669', 'https://openalex.org/W1604888609', 'https://openalex.org/W1539088044', 'https://openalex.org/W102422338']",https://api.openalex.org/works?filter=cites:W2791184926
